base_year_month,nominal_capacity,port_stay_bunker_consumption,idling_bunker_consumption,pilot_inout_bunker_consumption
202501,11180,0.84,0,2.45
202501,11190,0.84,0,2.45
202501,11200,0.84,0,2.45
202501,11210,0.84,0,2.45
202501,11250,0.84,0,2.45
202501,11220,0.84,0,2.45
202501,11230,0.84,0,2.45
202501,11240,0.84,0,2.45
202501,11260,0.84,0,2.45
202501,11270,0.84,0,2.45
202501,11280,0.84,0,2.45
202501,11290,0.84,0,2.45
202501,11300,0.84,0,2.45
202501,11310,0.84,0,2.45
202501,11320,0.84,0,2.45
202501,11330,0.84,0,2.45
202501,11340,0.84,0,2.45
202501,11350,0.84,0,2.45
202501,11360,0.84,0,2.45
202501,11370,0.84,0,2.45
202501,11380,0.84,0,2.45
202501,11390,0.84,0,2.45
202501,11400,0.84,0,2.45
202501,11410,0.84,0,2.45
202501,11420,0.84,0,2.45
202501,11430,0.84,0,2.45
202501,11440,0.84,0,2.45
202501,11450,0.84,0,2.45
202501,11460,0.84,0,2.45
202501,11470,0.84,0,2.45
202501,11480,0.84,0,2.45
202501,11490,0.84,0,2.45
202501,11500,0.84,0,2.5
202501,11510,0.84,0,2.5
202501,11520,0.84,0,2.5
202501,11530,0.84,0,2.5
202501,11540,0.84,0,2.5
202501,11550,0.84,0,2.5
202501,11560,0.84,0,2.5
202501,11570,0.84,0,2.5
202501,11580,0.84,0,2.5
202501,11590,0.84,0,2.5
202501,11600,0.84,0,2.5
202501,11610,0.84,0,2.5
202501,11620,0.84,0,2.5
202501,11630,0.84,0,2.5
202501,11640,0.84,0,2.5
202501,11650,0.84,0,2.5
202501,11660,0.84,0,2.5
202501,11670,0.84,0,2.5
202501,11680,0.84,0,2.5
202501,11690,0.84,0,2.5
202501,11700,0.84,0,2.5
202501,11710,0.84,0,2.5
202501,11720,0.84,0,2.5
202501,11730,0.84,0,2.5
202501,11740,0.84,0,2.5
202501,11750,0.84,0,2.5
202501,11760,0.84,0,2.5
202501,11770,0.84,0,2.5
202501,11780,0.84,0,2.5
202501,11790,0.84,0,2.5
202501,11800,0.84,0,2.5
202501,11810,0.84,0,2.5
202501,11820,0.84,0,2.5
202501,11830,0.84,0,2.5
202501,11840,0.84,0,2.5
202501,11850,0.84,0,2.5
202501,11860,0.84,0,2.5
202501,11870,0.84,0,2.5
202501,11880,0.84,0,2.5
202501,11890,0.84,0,2.5
202501,11900,0.84,0,2.5
202501,11910,0.84,0,2.5
202501,11920,0.84,0,2.5
202501,11930,0.84,0,2.5
202501,11940,0.84,0,2.5
202501,11950,0.84,0,2.5
202501,11960,0.84,0,2.5
202501,11970,0.84,0,2.5
202501,11980,0.84,0,2.5
202501,11990,0.84,0,2.5
202501,12000,0.84,0,2.5
202501,12010,0.84,0,2.5
202501,12020,0.84,0,2.5
202501,12030,0.84,0,2.5
202501,12040,0.84,0,2.5
202501,12050,0.84,0,2.5
202501,12060,0.84,0,2.5
202501,12070,0.84,0,2.5
202501,12080,0.84,0,2.5
202501,12090,0.84,0,2.5
202501,12100,0.84,0,2.5
202501,12110,0.84,0,2.5
202501,12120,0.84,0,2.5
202501,12130,0.84,0,2.5
202501,12140,0.84,0,2.5
202501,12150,0.84,0,2.5
202501,12160,0.84,0,2.5
202501,12170,0.84,0,2.5
202501,12180,0.84,0,2.5
202501,12190,0.84,0,2.5
202501,12200,0.84,0,2.5
202501,12210,0.84,0,2.5
202501,12220,0.84,0,2.5
202501,12230,0.84,0,2.5
202501,12240,0.84,0,2.5
202501,12250,0.84,0,2.5
202501,12260,0.84,0,2.5
202501,12270,0.84,0,2.5
202501,12280,0.84,0,2.5
202501,12290,0.84,0,2.5
202501,12300,0.84,0,2.5
202501,12310,0.84,0,2.5
202501,12320,0.84,0,2.5
202501,12330,0.84,0,2.5
202501,12340,0.84,0,2.5
202501,12350,0.84,0,2.5
202501,12360,0.84,0,2.5
202501,12370,0.84,0,2.5
202501,12380,0.84,0,2.5
202501,12420,0.84,0,2.5
202501,12390,0.84,0,2.5
202501,12400,0.84,0,2.5
202501,12410,0.84,0,2.5
202501,12430,0.84,0,2.5
202501,12440,0.84,0,2.5
202501,12450,0.84,0,2.5
202501,12460,0.84,0,2.5
202501,12470,0.84,0,2.5
202501,12480,0.84,0,2.5
202501,12490,0.84,0,2.5
202501,12500,0.84,0,2.5
202501,12510,0.84,0,2.5
202501,12520,0.84,0,2.5
202501,12530,0.84,0,2.5
202501,12540,0.84,0,2.5
202501,12550,0.84,0,2.5
202501,12560,0.84,0,2.5
202501,12570,0.84,0,2.5
202501,12580,0.84,0,2.5
202501,12590,0.84,0,2.5
202501,12600,0.84,0,2.5
202501,12610,0.84,0,2.5
202501,12620,0.84,0,2.5
202501,12630,0.84,0,2.5
202501,12640,0.84,0,2.5
202501,12650,0.84,0,2.5
202501,12660,0.84,0,2.5
202501,12670,0.84,0,2.5
202501,12680,0.84,0,2.5
202501,12690,0.84,0,2.5
202501,12700,0.84,0,2.5
202501,12710,0.84,0,2.5
202501,12720,0.84,0,2.5
202501,12730,0.84,0,2.5
202501,12740,0.84,0,2.5
202501,12750,0.84,0,2.5
202501,12760,0.84,0,2.5
202501,12770,0.84,0,2.5
202501,12780,0.84,0,2.5
202501,12790,0.84,0,2.5
202501,12800,0.84,0,2.5
202501,12810,0.84,0,2.5
202501,12820,0.84,0,2.5
202501,12830,0.84,0,2.5
202501,12840,0.84,0,2.5
202501,12850,0.84,0,2.5
202501,12860,0.84,0,2.5
202501,12870,0.84,0,2.5
202501,12880,0.84,0,2.5
202501,12890,0.84,0,2.5
202501,12900,0.84,0,2.5
202501,12910,0.84,0,2.5
202501,12920,0.84,0,2.5
202501,12930,0.84,0,2.5
202501,12940,0.84,0,2.5
202501,12950,0.84,0,2.5
202501,12960,0.84,0,2.5
202501,12970,0.84,0,2.5
202501,12980,0.84,0,2.5
202501,12990,0.84,0,2.5
202501,13000,0.84,0,2.5
202501,13010,0.84,0,2.5
202501,13020,0.84,0,2.5
202501,13030,0.84,0,2.5
202501,13040,0.84,0,2.5
202501,13050,0.84,0,2.5
202501,13060,0.84,0,2.5
202501,13070,0.84,0,2.5
202501,13080,0.84,0,2.5
202501,13090,0.84,0,2.5
202501,13100,0.84,0,2.5
202501,13110,0.84,0,2.5
202501,13120,0.84,0,2.5
202501,13130,0.84,0,2.5
202501,13140,0.84,0,2.5
202501,13150,0.84,0,2.5
202501,13160,0.84,0,2.5
202501,13170,0.84,0,2.5
202501,13180,0.84,0,2.5
202501,13190,0.84,0,2.5
202501,13200,0.84,0,2.5
202501,13210,0.84,0,2.5
202501,13220,0.84,0,2.5
202501,13230,0.84,0,2.5
202501,13240,0.84,0,2.5
202501,13250,0.84,0,2.5
202501,13260,0.84,0,2.5
202501,13270,0.84,0,2.5
202501,13280,0.84,0,2.5
202501,13290,0.84,0,2.5
202501,13300,0.84,0,2.5
202501,13310,0.84,0,2.5
202501,13320,0.84,0,2.5
202501,13330,0.84,0,2.5
202501,13340,0.84,0,2.5
202501,13350,0.84,0,2.5
202501,13360,0.84,0,2.5
202501,13370,0.84,0,2.5
202501,13380,0.84,0,2.5
202501,13390,0.84,0,2.5
202501,13400,0.84,0,2.5
202501,13410,0.84,0,2.5
202501,13420,0.84,0,2.5
202501,13430,0.84,0,2.5
202501,13440,0.84,0,2.5
202501,13450,0.84,0,2.5
202501,13460,0.84,0,2.5
202501,13470,0.84,0,2.5
202501,13480,0.84,0,2.5
202501,13490,0.84,0,2.5
202501,13500,0.84,0,2.55
202501,13510,0.84,0,2.55
202501,13520,0.84,0,2.55
202501,13530,0.84,0,2.55
202501,13540,0.84,0,2.55
202501,13550,0.84,0,2.55
202501,13590,0.84,0,2.55
202501,13560,0.84,0,2.55
202501,13570,0.84,0,2.55
202501,13580,0.84,0,2.55
202501,13600,0.84,0,2.55
202501,13610,0.84,0,2.55
202501,13620,0.84,0,2.55
202501,13630,0.84,0,2.55
202501,13640,0.84,0,2.55
202501,13650,0.84,0,2.55
202501,13660,0.84,0,2.55
202501,13670,0.84,0,2.55
202501,13680,0.84,0,2.55
202501,13690,0.84,0,2.55
202501,13700,0.84,0,2.55
202501,13710,0.84,0,2.55
202501,13720,0.84,0,2.55
202501,13730,0.84,0,2.55
202501,13740,0.84,0,2.55
202501,13750,0.84,0,2.55
202501,13760,0.84,0,2.55
202501,13770,0.84,0,2.55
202501,13780,0.84,0,2.55
202501,13790,0.84,0,2.55
202501,13800,0.84,0,2.55
202501,13810,0.84,0,2.55
202501,13820,0.84,0,2.55
202501,13830,0.84,0,2.55
202501,13840,0.84,0,2.55
202501,13850,0.84,0,2.55
202501,13860,0.84,0,2.55
202501,13870,0.84,0,2.55
202501,13880,0.84,0,2.55
202501,13890,0.84,0,2.55
202501,13900,0.84,0,2.55
202501,13910,0.84,0,2.55
202501,13920,0.84,0,2.55
202501,13930,0.84,0,2.55
202501,13940,0.84,0,2.55
202501,13950,0.84,0,2.55
202501,13960,0.84,0,2.55
202501,13970,0.84,0,2.55
202501,13980,0.84,0,2.55
202501,13990,0.84,0,2.55
202501,14000,0.84,0,2.55
202501,14010,0.84,0,2.55
202501,14020,0.84,0,2.55
202501,14030,0.84,0,2.55
202501,14040,0.84,0,2.55
202501,14050,0.84,0,2.55
202501,14060,0.84,0,2.55
202501,14070,0.84,0,2.55
202501,14080,0.84,0,2.55
202501,14090,0.84,0,2.55
202501,14100,0.84,0,2.55
202501,14110,0.84,0,2.55
202501,14120,0.84,0,2.55
202501,14130,0.84,0,2.55
202501,14140,0.84,0,2.55
202501,14150,0.84,0,2.55
202501,14160,0.84,0,2.55
202501,14170,0.84,0,2.55
202501,14180,0.84,0,2.55
202501,14190,0.84,0,2.55
202501,14200,0.84,0,2.55
202501,14210,0.84,0,2.55
202501,14220,0.84,0,2.55
202501,14230,0.84,0,2.55
202501,14240,0.84,0,2.55
202501,14250,0.84,0,2.55
202501,14260,0.84,0,2.55
202501,14270,0.84,0,2.55
202501,14280,0.84,0,2.55
202501,14290,0.84,0,2.55
202501,14300,0.84,0,2.55
202501,14310,0.84,0,2.55
202501,14320,0.84,0,2.55
202501,14330,0.84,0,2.55
202501,14340,0.84,0,2.55
202501,14350,0.84,0,2.55
202501,14360,0.84,0,2.55
202501,14370,0.84,0,2.55
202501,14380,0.84,0,2.55
202501,14390,0.84,0,2.55
202501,14400,0.84,0,2.55
202501,14410,0.84,0,2.55
202501,14420,0.84,0,2.55
202501,14430,0.84,0,2.55
202501,14440,0.84,0,2.55
202501,14450,0.84,0,2.55
202501,14460,0.84,0,2.55
202501,14470,0.84,0,2.55
202501,14480,0.84,0,2.55
202501,14490,0.84,0,2.55
202501,14500,0.84,0,2.55
202501,14510,0.84,0,2.55
202501,14520,0.84,0,2.55
202501,14530,0.84,0,2.55
202501,14540,0.84,0,2.55
202501,14550,0.84,0,2.55
202501,14560,0.84,0,2.55
202501,14570,0.84,0,2.55
202501,14580,0.84,0,2.55
202501,14590,0.84,0,2.55
202501,14600,0.84,0,2.55
202501,14610,0.84,0,2.55
202501,14620,0.84,0,2.55
202501,14630,0.84,0,2.55
202501,14640,0.84,0,2.55
202501,14650,0.84,0,2.55
202501,14660,0.84,0,2.55
202501,14670,0.84,0,2.55
202501,14680,0.84,0,2.55
202501,14690,0.84,0,2.55
202501,14700,0.84,0,2.55
202501,14710,0.84,0,2.55
202501,14720,0.84,0,2.55
202501,14760,0.84,0,2.55
202501,14730,0.84,0,2.55
202501,14740,0.84,0,2.55
202501,14750,0.84,0,2.55
202501,14770,0.84,0,2.55
202501,14780,0.84,0,2.55
202501,14790,0.84,0,2.55
202501,14800,0.84,0,2.55
202501,14810,0.84,0,2.55
202501,14820,0.84,0,2.55
202501,14830,0.84,0,2.55
202501,14840,0.84,0,2.55
202501,14850,0.84,0,2.55
202501,14860,0.84,0,2.55
202501,14870,0.84,0,2.55
202501,14880,0.84,0,2.55
202501,14890,0.84,0,2.55
202501,14900,0.84,0,2.55
202501,14910,0.84,0,2.55
202501,14920,0.84,0,2.55
202501,14930,0.84,0,2.55
202501,14940,0.84,0,2.55
202501,14950,0.84,0,2.55
202501,14960,0.84,0,2.55
202501,14970,0.84,0,2.55
202501,14980,0.84,0,2.55
202501,14990,0.84,0,2.55
202501,15000,0.84,0,2.55
202501,15010,0.84,0,2.55
202501,15020,0.84,0,2.55
202501,15030,0.84,0,2.55
202501,15040,0.84,0,2.55
202501,15050,0.84,0,2.55
202501,15060,0.84,0,2.55
202501,15070,0.84,0,2.55
202501,15080,0.84,0,2.55
202501,15090,0.84,0,2.55
202501,15100,0.84,0,2.55
202501,15110,0.84,0,2.55
202501,15120,0.84,0,2.55
202501,15130,0.84,0,2.55
202501,15140,0.84,0,2.55
202501,15150,0.84,0,2.55
202501,15160,0.84,0,2.55
202501,15170,0.84,0,2.55
202501,15180,0.84,0,2.55
202501,15190,0.84,0,2.55
202501,15200,0.84,0,2.55
202501,15210,0.84,0,2.55
202501,15220,0.84,0,2.55
202501,15230,0.84,0,2.55
202501,15240,0.84,0,2.55
202501,15250,0.84,0,2.55
202501,15260,0.84,0,2.55
202501,15270,0.84,0,2.55
202501,15280,0.84,0,2.55
202501,15290,0.84,0,2.55
202501,15300,0.84,0,2.55
202501,15310,0.84,0,2.55
202501,15320,0.84,0,2.55
202501,15330,0.84,0,2.55
202501,15340,0.84,0,2.55
202501,15350,0.84,0,2.55
202501,15360,0.84,0,2.55
202501,15370,0.84,0,2.55
202501,15380,0.84,0,2.55
202501,15390,0.84,0,2.55
202501,15400,0.84,0,2.55
202501,15410,0.84,0,2.55
202501,15420,0.84,0,2.55
202501,15430,0.84,0,2.55
202501,15440,0.84,0,2.55
202501,15450,0.84,0,2.55
202501,15460,0.84,0,2.55
202501,15470,0.84,0,2.55
202501,15480,0.84,0,2.55
202501,15490,0.84,0,2.55
202501,15500,0.84,0,2.55
202501,15510,0.84,0,2.55
202501,15520,0.84,0,2.55
202501,15530,0.84,0,2.55
202501,15540,0.84,0,2.55
202501,15550,0.84,0,2.55
202501,15560,0.84,0,2.55
202501,15570,0.84,0,2.55
202501,15580,0.84,0,2.55
202501,15590,0.84,0,2.55
202501,15600,0.84,0,2.55
202501,15610,0.84,0,2.55
202501,15620,0.84,0,2.55
202501,15630,0.84,0,2.55
202501,15640,0.84,0,2.55
202501,15650,0.84,0,2.55
202501,15660,0.84,0,2.55
202501,15670,0.84,0,2.55
202501,15680,0.84,0,2.55
202501,15690,0.84,0,2.55
202501,15700,0.84,0,2.55
202501,15710,0.84,0,2.55
202501,15720,0.84,0,2.55
202501,15730,0.84,0,2.55
202501,15740,0.84,0,2.55
202501,15750,0.84,0,2.55
202501,15760,0.84,0,2.55
202501,15770,0.84,0,2.55
202501,15780,0.84,0,2.55
202501,15790,0.84,0,2.55
202501,15800,0.84,0,2.55
202501,15810,0.84,0,2.55
202501,15820,0.84,0,2.55
202501,15830,0.84,0,2.55
202501,15840,0.84,0,2.55
202501,15850,0.84,0,2.55
202501,15860,0.84,0,2.55
202501,15870,0.84,0,2.55
202501,15880,0.84,0,2.55
202501,15890,0.84,0,2.55
202501,15930,0.84,0,2.55
202501,15900,0.84,0,2.55
202501,15910,0.84,0,2.55
202501,15920,0.84,0,2.55
202501,15940,0.84,0,2.55
202501,15950,0.84,0,2.55
202501,15960,0.84,0,2.55
202501,15970,0.84,0,2.55
202501,15980,0.84,0,2.55
202501,15990,0.84,0,2.55
202501,16000,0.84,0,2.55
202501,16010,0.84,0,2.55
202501,16020,0.84,0,2.55
202501,16030,0.84,0,2.55
202501,16040,0.84,0,2.55
202501,16050,0.84,0,2.55
202501,16060,0.84,0,2.55
202501,16070,0.84,0,2.55
202501,16080,0.84,0,2.55
202501,16090,0.84,0,2.55
202501,16100,0.84,0,2.55
202501,16110,0.84,0,2.55
202501,16120,0.84,0,2.55
202501,16130,0.84,0,2.55
202501,16140,0.84,0,2.55
202501,16150,0.84,0,2.55
202501,16160,0.84,0,2.55
202501,16170,0.84,0,2.55
202501,16180,0.84,0,2.55
202501,16190,0.84,0,2.55
202501,16200,0.84,0,2.55
202501,16210,0.84,0,2.55
202501,16220,0.84,0,2.55
202501,16230,0.84,0,2.55
202501,16240,0.84,0,2.55
202501,16250,0.84,0,2.55
202501,16260,0.84,0,2.55
202501,16270,0.84,0,2.55
202501,16280,0.84,0,2.55
202501,16290,0.84,0,2.55
202501,16300,0.84,0,2.55
202501,16310,0.84,0,2.55
202501,16320,0.84,0,2.55
202501,16330,0.84,0,2.55
202501,16340,0.84,0,2.55
202501,16350,0.84,0,2.55
202501,16360,0.84,0,2.55
202501,16370,0.84,0,2.55
202501,16380,0.84,0,2.55
202501,16390,0.84,0,2.55
202501,16400,0.84,0,2.55
202501,16410,0.84,0,2.55
202501,16420,0.84,0,2.55
202501,16430,0.84,0,2.55
202501,16440,0.84,0,2.55
202501,16450,0.84,0,2.55
202501,16460,0.84,0,2.55
202501,16470,0.84,0,2.55
202501,16480,0.84,0,2.55
202501,16490,0.84,0,2.55
202501,16500,0.84,0,2.55
202501,16510,0.84,0,2.55
202501,16520,0.84,0,2.55
202501,16530,0.84,0,2.55
202501,16540,0.84,0,2.55
202501,16550,0.84,0,2.55
202501,16560,0.84,0,2.55
202501,16570,0.84,0,2.55
202501,16580,0.84,0,2.55
202501,16590,0.84,0,2.55
202501,16600,0.84,0,2.55
202501,16610,0.84,0,2.55
202501,16620,0.84,0,2.55
202501,16630,0.84,0,2.55
202501,16640,0.84,0,2.55
202501,16650,0.84,0,2.55
202501,16660,0.84,0,2.55
202501,16670,0.84,0,2.55
202501,16680,0.84,0,2.55
202501,16690,0.84,0,2.55
202501,16700,0.84,0,2.55
202501,16710,0.84,0,2.55
202501,16720,0.84,0,2.55
202501,16730,0.84,0,2.55
202501,16740,0.84,0,2.55
202501,16750,0.84,0,2.55
202501,16760,0.84,0,2.55
202501,16770,0.84,0,2.55
202501,16780,0.84,0,2.55
202501,16790,0.84,0,2.55
202501,16800,0.84,0,2.55
202501,16810,0.84,0,2.55
202501,16820,0.84,0,2.55
202501,16830,0.84,0,2.55
202501,16840,0.84,0,2.55
202501,16850,0.84,0,2.55
202501,16860,0.84,0,2.55
202501,16870,0.84,0,2.55
202501,16880,0.84,0,2.55
202501,16890,0.84,0,2.55
202501,16900,0.84,0,2.55
202501,16910,0.84,0,2.55
202501,16920,0.84,0,2.55
202501,16930,0.84,0,2.55
202501,16940,0.84,0,2.55
202501,16950,0.84,0,2.55
202501,16960,0.84,0,2.55
202501,16970,0.84,0,2.55
202501,16980,0.84,0,2.55
202501,16990,0.84,0,2.55
202501,17000,0.84,0,2.55
202501,17010,0.84,0,2.55
202501,17020,0.84,0,2.55
202501,17030,0.84,0,2.55
202501,17040,0.84,0,2.55
202501,17050,0.84,0,2.55
202501,17060,0.84,0,2.55
202501,17100,0.84,0,2.55
202501,17070,0.84,0,2.55
202501,17080,0.84,0,2.55
202501,17090,0.84,0,2.55
202501,17110,0.84,0,2.55
202501,17120,0.84,0,2.55
202501,17130,0.84,0,2.55
202501,17140,0.84,0,2.55
202501,17150,0.84,0,2.55
202501,17160,0.84,0,2.55
202501,17170,0.84,0,2.55
202501,17180,0.84,0,2.55
202501,17190,0.84,0,2.55
202501,17200,0.84,0,2.55
202501,17210,0.84,0,2.55
202501,17220,0.84,0,2.55
202501,17230,0.84,0,2.55
202501,17240,0.84,0,2.55
202501,17250,0.84,0,2.55
202501,17260,0.84,0,2.55
202501,17270,0.84,0,2.55
202501,17280,0.84,0,2.55
202501,17290,0.84,0,2.55
202501,17300,0.84,0,2.55
202501,17310,0.84,0,2.55
202501,17320,0.84,0,2.55
202501,17330,0.84,0,2.55
202501,17340,0.84,0,2.55
202501,17350,0.84,0,2.55
202501,17360,0.84,0,2.55
202501,17370,0.84,0,2.55
202501,17380,0.84,0,2.55
202501,17390,0.84,0,2.55
202501,17400,0.84,0,2.55
202501,17410,0.84,0,2.55
202501,17420,0.84,0,2.55
202501,17430,0.84,0,2.55
202501,17440,0.84,0,2.55
202501,17450,0.84,0,2.55
202501,17460,0.84,0,2.55
202501,17470,0.84,0,2.55
202501,17480,0.84,0,2.55
202501,17490,0.84,0,2.55
202501,17500,0.84,0,2.55
202501,17510,0.84,0,2.55
202501,17520,0.84,0,2.55
202501,17530,0.84,0,2.55
202501,17540,0.84,0,2.55
202501,17550,0.84,0,2.55
202501,17560,0.84,0,2.55
202501,17570,0.84,0,2.55
202501,17580,0.84,0,2.55
202501,17590,0.84,0,2.55
202501,17600,0.84,0,2.55
202501,17610,0.84,0,2.55
202501,17620,0.84,0,2.55
202501,17630,0.84,0,2.55
202501,17640,0.84,0,2.55
202501,17650,0.84,0,2.55
202501,17660,0.84,0,2.55
202501,17670,0.84,0,2.55
202501,17680,0.84,0,2.55
202501,17690,0.84,0,2.55
202501,17700,0.84,0,2.55
202501,17710,0.84,0,2.55
202501,17720,0.84,0,2.55
202501,17730,0.84,0,2.55
202501,17740,0.84,0,2.55
202501,17750,1.01,0,2.6
202501,17760,1.01,0,2.6
202501,17770,1.01,0,2.6
202501,17780,1.01,0,2.6
202501,17790,1.01,0,2.6
202501,17800,1.01,0,2.6
202501,17810,1.01,0,2.6
202501,17820,1.01,0,2.6
202501,17830,1.01,0,2.6
202501,17840,1.01,0,2.6
202501,17850,1.01,0,2.6
202501,17860,1.01,0,2.6
202501,17870,1.01,0,2.6
202501,17880,1.01,0,2.6
202501,17890,1.01,0,2.6
202501,17900,1.01,0,2.6
202501,17910,1.01,0,2.6
202501,17920,1.01,0,2.6
202501,17930,1.01,0,2.6
202501,17940,1.01,0,2.6
202501,17950,1.01,0,2.6
202501,17960,1.01,0,2.6
202501,17970,1.01,0,2.6
202501,17980,1.01,0,2.6
202501,17990,1.01,0,2.6
202501,18000,1.01,0,2.6
202501,18010,1.01,0,2.6
202501,18020,1.01,0,2.6
202501,18030,1.01,0,2.6
202501,18040,1.01,0,2.6
202501,18050,1.01,0,2.6
202501,18060,1.01,0,2.6
202501,18070,1.01,0,2.6
202501,18080,1.01,0,2.6
202501,18090,1.01,0,2.6
202501,18100,1.01,0,2.6
202501,18110,1.01,0,2.6
202501,18120,1.01,0,2.6
202501,18130,1.01,0,2.6
202501,18140,1.01,0,2.6
202501,18150,1.01,0,2.6
202501,18160,1.01,0,2.6
202501,18170,1.01,0,2.6
202501,18180,1.01,0,2.6
202501,18190,1.01,0,2.6
202501,18200,1.01,0,2.6
202501,18210,1.01,0,2.6
202501,18220,1.01,0,2.6
202501,18260,1.01,0,2.6
202501,18230,1.01,0,2.6
202501,18240,1.01,0,2.6
202501,18250,1.01,0,2.6
202501,18270,1.01,0,2.6
202501,18280,1.01,0,2.6
202501,18290,1.01,0,2.6
202501,18300,1.01,0,2.6
202501,18310,1.01,0,2.6
202501,18320,1.01,0,2.6
202501,18330,1.01,0,2.6
202501,18340,1.01,0,2.6
202501,18350,1.01,0,2.6
202501,18360,1.01,0,2.6
202501,18370,1.01,0,2.6
202501,18380,1.01,0,2.6
202501,18390,1.01,0,2.6
202501,18400,1.01,0,2.6
202501,18410,1.01,0,2.6
202501,18420,1.01,0,2.6
202501,18430,1.01,0,2.6
202501,18440,1.01,0,2.6
202501,18450,1.01,0,2.6
202501,18460,1.01,0,2.6
202501,18470,1.01,0,2.6
202501,18480,1.01,0,2.6
202501,18490,1.01,0,2.6
202501,18500,1.01,0,2.6
202501,18510,1.01,0,2.6
202501,18520,1.01,0,2.6
202501,18530,1.01,0,2.6
202501,18540,1.01,0,2.6
202501,18550,1.01,0,2.6
202501,18560,1.01,0,2.6
202501,18570,1.01,0,2.6
202501,18580,1.01,0,2.6
202501,18590,1.01,0,2.6
202501,18600,1.01,0,2.6
202501,18610,1.01,0,2.6
202501,18620,1.01,0,2.6
202501,18630,1.01,0,2.6
202501,18640,1.01,0,2.6
202501,18650,1.01,0,2.6
202501,18660,1.01,0,2.6
202501,18670,1.01,0,2.6
202501,18680,1.01,0,2.6
202501,18690,1.01,0,2.6
202501,18700,1.01,0,2.6
202501,18710,1.01,0,2.6
202501,18720,1.01,0,2.6
202501,18730,1.01,0,2.6
202501,18740,1.01,0,2.6
202501,18750,1.01,0,2.6
202501,18760,1.01,0,2.6
202501,18770,1.01,0,2.6
202501,18780,1.01,0,2.6
202501,18790,1.01,0,2.6
202501,18800,1.01,0,2.6
202501,18810,1.01,0,2.6
202501,18820,1.01,0,2.6
202501,18830,1.01,0,2.6
202501,18840,1.01,0,2.6
202501,18850,1.01,0,2.6
202501,18860,1.01,0,2.6
202501,18870,1.01,0,2.6
202501,18880,1.01,0,2.6
202501,18890,1.01,0,2.6
202501,18900,1.01,0,2.6
202501,18910,1.01,0,2.6
202501,18920,1.01,0,2.6
202501,18930,1.01,0,2.6
202501,18940,1.01,0,2.6
202501,18950,1.01,0,2.6
202501,18960,1.01,0,2.6
202501,18970,1.01,0,2.6
202501,18980,1.01,0,2.6
202501,18990,1.01,0,2.6
202501,19000,1.01,0,2.6
202501,19010,1.01,0,2.6
202501,19020,1.01,0,2.6
202501,19030,1.01,0,2.6
202501,19040,1.01,0,2.6
202501,19050,1.01,0,2.6
202501,19060,1.01,0,2.6
202501,19070,1.01,0,2.6
202501,19080,1.01,0,2.6
202501,19090,1.01,0,2.6
202501,19100,1.01,0,2.6
202501,19110,1.01,0,2.6
202501,19120,1.01,0,2.6
202501,19130,1.01,0,2.6
202501,19140,1.01,0,2.6
202501,19150,1.01,0,2.6
202501,19160,1.01,0,2.6
202501,19170,1.01,0,2.6
202501,19180,1.01,0,2.6
202501,19190,1.01,0,2.6
202501,19200,1.01,0,2.6
202501,19210,1.01,0,2.6
202501,19220,1.01,0,2.6
202501,19230,1.01,0,2.6
202501,19240,1.01,0,2.6
202501,19250,1.01,0,2.6
202501,19260,1.01,0,2.6
202501,19270,1.01,0,2.6
202501,19280,1.01,0,2.6
202501,19290,1.01,0,2.6
202501,19300,1.01,0,2.6
202501,19310,1.01,0,2.6
202501,19320,1.01,0,2.6
202501,19330,1.01,0,2.6
202501,19340,1.01,0,2.6
202501,19350,1.01,0,2.6
202501,19360,1.01,0,2.6
202501,19370,1.01,0,2.6
202501,19410,1.01,0,2.6
202501,19380,1.01,0,2.6
202501,19390,1.01,0,2.6
202501,19400,1.01,0,2.6
202501,19420,1.01,0,2.6
202501,19430,1.01,0,2.6
202501,19440,1.01,0,2.6
202501,19450,1.01,0,2.6
202501,19460,1.01,0,2.6
202501,19470,1.01,0,2.6
202501,19480,1.01,0,2.6
202501,19490,1.01,0,2.6
202501,19500,1.01,0,2.6
202501,19510,1.01,0,2.6
202501,19520,1.01,0,2.6
202501,19530,1.01,0,2.6
202501,19540,1.01,0,2.6
202501,19550,1.01,0,2.6
202501,19560,1.01,0,2.6
202501,19570,1.01,0,2.6
202501,19580,1.01,0,2.6
202501,19590,1.01,0,2.6
202501,19600,1.01,0,2.6
202501,19610,1.01,0,2.6
202501,19620,1.01,0,2.6
202501,19630,1.01,0,2.6
202501,19640,1.01,0,2.6
202501,19650,1.01,0,2.6
202501,19660,1.01,0,2.6
202501,19670,1.01,0,2.6
202501,19680,1.01,0,2.6
202501,19690,1.01,0,2.6
202501,19700,1.01,0,2.6
202501,19710,1.01,0,2.6
202501,19720,1.01,0,2.6
202501,19730,1.01,0,2.6
202501,19740,1.01,0,2.6
202501,19750,1.01,0,2.6
202501,19760,1.01,0,2.6
202501,19770,1.01,0,2.6
202501,19780,1.01,0,2.6
202501,19790,1.01,0,2.6
202501,19800,1.01,0,2.6
202501,19810,1.01,0,2.6
202501,19820,1.01,0,2.6
202501,19830,1.01,0,2.6
202501,19840,1.01,0,2.6
202501,19850,1.01,0,2.6
202501,19860,1.01,0,2.6
202501,19870,1.01,0,2.6
202501,19880,1.01,0,2.6
