base_year_month,port_code,full_empty_code,container_code,currency_code,ts_cost
202501,CNFUG02,M,D2,CNY,177
202501,CNFUG02,M,D4,CNY,265
202501,CNFUG02,M,D5,CNY,265
202501,CNFUG02,M,D7,CNY,331
202501,CNFUG02,M,R2,CNY,219
202501,CNFUG02,M,R5,CNY,328
202501,CNNGB01,F,D2,CNY,125
202501,CNNGB01,F,D4,CNY,188
202501,CNNGB01,F,D5,CNY,188
202501,CNNGB01,F,D7,CNY,281
202501,CNNGB01,F,R2,CNY,138
202501,CNNGB01,F,R5,CNY,206
202501,CNNGB01,M,D2,CNY,80
202501,CNNGB01,M,D4,CNY,120
202501,CNNGB01,M,D5,CNY,120
202501,CNNGB01,M,D7,CNY,180
202501,CNNGB01,M,R2,CNY,88
202501,CNNGB01,M,R5,CNY,132
202501,CNNGB02,F,D2,CNY,125
202501,CNNGB02,F,D4,CNY,188
202501,CNNGB02,F,D5,CNY,188
202501,CNNGB02,F,D7,CNY,281
202501,CNNGB02,F,R2,CNY,138
202501,CNNGB02,F,R5,CNY,206
202501,CNNGB02,M,D2,CNY,80
202501,CNNGB02,M,D4,CNY,120
202501,CNNGB02,M,D5,CNY,120
202501,CNNGB02,M,D7,CNY,180
202501,CNNGB02,M,R2,CNY,88
202501,CNNGB02,M,R5,CNY,132
202501,CNNGB03,F,D2,CNY,125
202501,CNNGB03,F,D4,CNY,188
202501,CNNGB03,F,D5,CNY,188
202501,CNNGB03,F,D7,CNY,281
202501,CNNGB03,F,R2,CNY,138
202501,CNNGB03,F,R5,CNY,206
202501,CNNGB03,M,D2,CNY,80
202501,CNNGB03,M,D4,CNY,120
202501,CNNGB03,M,D5,CNY,120
202501,CNNGB03,M,D7,CNY,180
202501,CNNGB03,M,R2,CNY,88
202501,CNNGB03,M,R5,CNY,132
202501,CNNGB04,F,D2,CNY,125
202501,CNNGB04,F,D4,CNY,188
202501,CNNGB04,F,D5,CNY,188
202501,CNNGB04,F,D7,CNY,281
202501,CNNGB04,F,R2,CNY,138
202501,CNNGB04,F,R5,CNY,206
202501,CNNGB04,M,D2,CNY,80
202501,CNNGB04,M,D4,CNY,120
202501,CNNGB04,M,D5,CNY,120
202501,CNNGB04,M,D7,CNY,180
202501,CNNGB04,M,R2,CNY,88
202501,CNNGB04,M,R5,CNY,132
202501,CNNGB06,F,D2,CNY,125
202501,CNNGB06,F,D4,CNY,188
202501,CNNGB06,F,D5,CNY,188
202501,CNNGB06,F,D7,CNY,281
202501,CNNGB06,F,R2,CNY,138
202501,CNNGB06,F,R5,CNY,206
202501,CNNGB06,M,D2,CNY,80
202501,CNNGB06,M,D4,CNY,120
202501,CNNGB06,M,D5,CNY,120
202501,CNNGB06,M,D7,CNY,180
202501,CNNGB06,M,R2,CNY,88
202501,CNNGB06,M,R5,CNY,132
202501,CNNGB07,F,D2,CNY,125
202501,CNNGB07,F,D4,CNY,188
202501,CNNGB07,F,D5,CNY,188
202501,CNNGB07,F,D7,CNY,281
202501,CNNGB07,F,R2,CNY,138
202501,CNNGB07,F,R5,CNY,206
202501,CNNGB07,M,D2,CNY,80
202501,CNNGB07,M,D4,CNY,120
202501,CNNGB07,M,D5,CNY,120
202501,CNNGB07,M,D7,CNY,180
202501,CNNGB07,M,R2,CNY,88
202501,CNNGB07,M,R5,CNY,132
202501,CNNGB17,F,D2,CNY,125
202501,CNNGB17,F,D4,CNY,188
202501,CNNGB17,F,D5,CNY,188
202501,CNNGB17,F,D7,CNY,281
202501,CNNGB17,F,R2,CNY,138
202501,CNNGB17,F,R5,CNY,206
202501,CNNGB17,M,D2,CNY,80
202501,CNNGB17,M,D4,CNY,120
202501,CNNGB17,M,D5,CNY,120
202501,CNNGB17,M,D7,CNY,180
202501,CNNGB17,M,R2,CNY,88
202501,CNNGB17,M,R5,CNY,132
202501,CNNSA04,F,D2,CNY,404
202501,CNNSA04,F,D4,CNY,606
202501,CNNSA04,F,D5,CNY,606
202501,CNNSA04,F,D7,CNY,606
202501,CNNSA04,F,R2,CNY,385
202501,CNNSA04,F,R5,CNY,578
202501,CNNSA04,M,D2,CNY,248
202501,CNNSA04,M,D4,CNY,372
202501,CNNSA04,M,D5,CNY,372
202501,CNNSA04,M,D7,CNY,372
202501,CNNSA04,M,R2,CNY,372
202501,CNNSA04,M,R5,CNY,558
202501,CNNSA06,F,D2,CNY,404
202501,CNNSA06,F,D4,CNY,606
202501,CNNSA06,F,D5,CNY,606
202501,CNNSA06,F,D7,CNY,606
202501,CNNSA06,F,R2,CNY,385
202501,CNNSA06,F,R5,CNY,578
202501,CNNSA06,M,D2,CNY,248
202501,CNNSA06,M,D4,CNY,372
202501,CNNSA06,M,D5,CNY,372
202501,CNNSA06,M,D7,CNY,372
202501,CNNSA06,M,R2,CNY,372
202501,CNNSA06,M,R5,CNY,558
202501,CNSHA06,F,D2,CNY,100
202501,CNSHA06,F,D4,CNY,150
202501,CNSHA06,F,D5,CNY,150
202501,CNSHA06,F,D7,CNY,188
202501,CNSHA06,F,R2,CNY,110
202501,CNSHA06,F,R5,CNY,165
202501,CNSHA06,M,D2,CNY,506
202501,CNSHA06,M,D4,CNY,759
202501,CNSHA06,M,D5,CNY,759
202501,CNSHA06,M,D7,CNY,949
202501,CNSHA06,M,R2,CNY,557
202501,CNSHA06,M,R5,CNY,835
202501,CNSHA07,F,D2,CNY,100
202501,CNSHA07,F,D4,CNY,150
202501,CNSHA07,F,D5,CNY,150
202501,CNSHA07,F,D7,CNY,188
202501,CNSHA07,F,R2,CNY,110
202501,CNSHA07,F,R5,CNY,165
202501,CNSHA07,M,D2,CNY,506
202501,CNSHA07,M,D4,CNY,759
202501,CNSHA07,M,D5,CNY,759
202501,CNSHA07,M,D7,CNY,949
202501,CNSHA07,M,R2,CNY,557
202501,CNSHA07,M,R5,CNY,835
202501,CNSHA08,F,D2,CNY,100
202501,CNSHA08,F,D4,CNY,150
202501,CNSHA08,F,D5,CNY,150
202501,CNSHA08,F,D7,CNY,188
202501,CNSHA08,F,R2,CNY,110
202501,CNSHA08,F,R5,CNY,165
202501,CNSHA08,M,D2,CNY,506
202501,CNSHA08,M,D4,CNY,759
202501,CNSHA08,M,D5,CNY,759
202501,CNSHA08,M,D7,CNY,949
202501,CNSHA08,M,R2,CNY,557
202501,CNSHA08,M,R5,CNY,835
202501,CNSHA09,F,D2,CNY,100
202501,CNSHA09,F,D4,CNY,150
202501,CNSHA09,F,D5,CNY,150
202501,CNSHA09,F,D7,CNY,188
202501,CNSHA09,F,R2,CNY,110
202501,CNSHA09,F,R5,CNY,165
202501,CNSHA09,M,D2,CNY,506
202501,CNSHA09,M,D4,CNY,759
202501,CNSHA09,M,D5,CNY,759
202501,CNSHA09,M,D7,CNY,949
202501,CNSHA09,M,R2,CNY,557
202501,CNSHA09,M,R5,CNY,835
202501,CNSHA10,F,D2,CNY,100
202501,CNSHA10,F,D4,CNY,150
202501,CNSHA10,F,D5,CNY,150
202501,CNSHA10,F,D7,CNY,188
202501,CNSHA10,F,R2,CNY,110
202501,CNSHA10,F,R5,CNY,165
202501,CNSHA10,M,D2,CNY,506
202501,CNSHA10,M,D4,CNY,759
202501,CNSHA10,M,D5,CNY,759
202501,CNSHA10,M,D7,CNY,949
202501,CNSHA10,M,R2,CNY,557
202501,CNSHA10,M,R5,CNY,835
202501,CNSHA12,F,D2,CNY,100
202501,CNSHA12,F,D4,CNY,150
202501,CNSHA12,F,D5,CNY,150
202501,CNSHA12,F,D7,CNY,188
202501,CNSHA12,F,R2,CNY,110
202501,CNSHA12,F,R5,CNY,165
202501,CNSHA12,M,D2,CNY,506
202501,CNSHA12,M,D4,CNY,759
202501,CNSHA12,M,D5,CNY,759
202501,CNSHA12,M,D7,CNY,949
202501,CNSHA12,M,R2,CNY,557
202501,CNSHA12,M,R5,CNY,835
202501,CNSHA19,F,D2,CNY,100
202501,CNSHA19,F,D4,CNY,150
202501,CNSHA19,F,D5,CNY,150
202501,CNSHA19,F,D7,CNY,188
202501,CNSHA19,F,R2,CNY,110
202501,CNSHA19,F,R5,CNY,165
202501,CNSHA19,M,D2,CNY,506
202501,CNSHA19,M,D4,CNY,759
202501,CNSHA19,M,D5,CNY,759
202501,CNSHA19,M,D7,CNY,949
202501,CNSHA19,M,R2,CNY,557
202501,CNSHA19,M,R5,CNY,835
202501,CNSHK01,F,D2,USD,31
202501,CNSHK01,F,D4,USD,46
202501,CNSHK01,F,D5,USD,46
202501,CNSHK01,F,D7,USD,52
202501,CNSHK01,F,R2,USD,46
202501,CNSHK01,F,R5,USD,70
202501,CNSHK01,M,D2,USD,25
202501,CNSHK01,M,D4,USD,37
202501,CNSHK01,M,D5,USD,37
202501,CNSHK01,M,D7,USD,42
202501,CNSHK01,M,R2,USD,25
202501,CNSHK01,M,R5,USD,37
202501,CNSHK02,F,D2,USD,31
202501,CNSHK02,F,D4,USD,46
202501,CNSHK02,F,D5,USD,46
202501,CNSHK02,F,D7,USD,52
202501,CNSHK02,F,R2,USD,46
202501,CNSHK02,F,R5,USD,70
202501,CNSHK02,M,D2,USD,25
202501,CNSHK02,M,D4,USD,37
202501,CNSHK02,M,D5,USD,37
202501,CNSHK02,M,D7,USD,42
202501,CNSHK02,M,R2,USD,25
202501,CNSHK02,M,R5,USD,37
202501,CNSHK03,F,D2,USD,31
202501,CNSHK03,F,D4,USD,46
202501,CNSHK03,F,D5,USD,46
202501,CNSHK03,F,D7,USD,52
202501,CNSHK03,F,R2,USD,46
202501,CNSHK03,F,R5,USD,70
202501,CNSHK03,M,D2,USD,25
202501,CNSHK03,M,D4,USD,37
202501,CNSHK03,M,D5,USD,37
202501,CNSHK03,M,D7,USD,42
202501,CNSHK03,M,R2,USD,25
202501,CNSHK03,M,R5,USD,37
202501,CNSHK04,F,D2,CNY,307
202501,CNSHK04,F,D4,CNY,461
202501,CNSHK04,F,D5,CNY,461
202501,CNSHK04,F,D7,CNY,519
202501,CNSHK04,F,R2,CNY,461
202501,CNSHK04,F,R5,CNY,692
202501,CNSHK04,M,D2,CNY,246
202501,CNSHK04,M,D4,CNY,369
202501,CNSHK04,M,D5,CNY,369
202501,CNSHK04,M,D7,CNY,415
202501,CNSHK04,M,R2,CNY,246
202501,CNSHK04,M,R5,CNY,369
202501,CNTAO01,F,D2,CNY,103
202501,CNTAO01,F,D4,CNY,158
202501,CNTAO01,F,D5,CNY,158
202501,CNTAO01,F,D7,CNY,206
202501,CNTAO01,F,R2,CNY,113
202501,CNTAO01,F,R5,CNY,174
202501,CNTAO01,M,D2,CNY,94
202501,CNTAO01,M,D4,CNY,144
202501,CNTAO01,M,D5,CNY,144
202501,CNTAO01,M,D7,CNY,187
202501,CNTAO01,M,R2,CNY,103
202501,CNTAO01,M,R5,CNY,158
202501,CNTAO02,F,D2,CNY,103
202501,CNTAO02,F,D4,CNY,158
202501,CNTAO02,F,D5,CNY,158
202501,CNTAO02,F,D7,CNY,206
202501,CNTAO02,F,R2,CNY,113
202501,CNTAO02,F,R5,CNY,174
202501,CNTAO02,M,D2,CNY,94
202501,CNTAO02,M,D4,CNY,144
202501,CNTAO02,M,D5,CNY,144
202501,CNTAO02,M,D7,CNY,187
202501,CNTAO02,M,R2,CNY,103
202501,CNTAO02,M,R5,CNY,158
202501,CNTAO03,F,D2,CNY,103
202501,CNTAO03,F,D4,CNY,158
202501,CNTAO03,F,D5,CNY,158
202501,CNTAO03,F,D7,CNY,206
202501,CNTAO03,F,R2,CNY,113
202501,CNTAO03,F,R5,CNY,174
202501,CNTAO03,M,D2,CNY,94
202501,CNTAO03,M,D4,CNY,144
202501,CNTAO03,M,D5,CNY,144
202501,CNTAO03,M,D7,CNY,187
202501,CNTAO03,M,R2,CNY,103
202501,CNTAO03,M,R5,CNY,158
202501,CNTAO10,F,D2,CNY,103
202501,CNTAO10,F,D4,CNY,158
202501,CNTAO10,F,D5,CNY,158
202501,CNTAO10,F,D7,CNY,206
202501,CNTAO10,F,R2,CNY,113
202501,CNTAO10,F,R5,CNY,174
202501,CNTAO10,M,D2,CNY,94
202501,CNTAO10,M,D4,CNY,144
202501,CNTAO10,M,D5,CNY,144
202501,CNTAO10,M,D7,CNY,187
202501,CNTAO10,M,R2,CNY,103
202501,CNTAO10,M,R5,CNY,158
202501,CNTXG01,F,D2,CNY,75
202501,CNTXG01,F,D4,CNY,113
202501,CNTXG01,F,D5,CNY,113
202501,CNTXG01,F,D7,CNY,527
202501,CNTXG01,F,R2,CNY,75
202501,CNTXG01,F,R5,CNY,113
202501,CNTXG01,M,D2,CNY,75
202501,CNTXG01,M,D4,CNY,113
202501,CNTXG01,M,D5,CNY,113
202501,CNTXG01,M,D7,CNY,113
202501,CNTXG01,M,R2,CNY,75
202501,CNTXG01,M,R5,CNY,113
202501,CNTXG04,F,D2,CNY,75
202501,CNTXG04,F,D4,CNY,113
202501,CNTXG04,F,D5,CNY,113
202501,CNTXG04,F,D7,CNY,527
202501,CNTXG04,F,R2,CNY,75
202501,CNTXG04,F,R5,CNY,113
202501,CNTXG04,M,D2,CNY,75
202501,CNTXG04,M,D4,CNY,113
202501,CNTXG04,M,D5,CNY,113
202501,CNTXG04,M,D7,CNY,113
202501,CNTXG04,M,R2,CNY,75
202501,CNTXG04,M,R5,CNY,113
202501,CNTXG05,F,D2,CNY,75
202501,CNTXG05,F,D4,CNY,113
202501,CNTXG05,F,D5,CNY,113
202501,CNTXG05,F,D7,CNY,527
202501,CNTXG05,F,R2,CNY,75
202501,CNTXG05,F,R5,CNY,113
202501,CNTXG05,M,D2,CNY,75
202501,CNTXG05,M,D4,CNY,113
202501,CNTXG05,M,D5,CNY,113
202501,CNTXG05,M,D7,CNY,113
202501,CNTXG05,M,R2,CNY,75
202501,CNTXG05,M,R5,CNY,113
202501,CNTXG06,F,D2,CNY,75
202501,CNTXG06,F,D4,CNY,113
202501,CNTXG06,F,D5,CNY,113
202501,CNTXG06,F,D7,CNY,527
202501,CNTXG06,F,R2,CNY,75
202501,CNTXG06,F,R5,CNY,113
202501,CNTXG06,M,D2,CNY,75
202501,CNTXG06,M,D4,CNY,113
202501,CNTXG06,M,D5,CNY,113
202501,CNTXG06,M,D7,CNY,113
202501,CNTXG06,M,R2,CNY,75
202501,CNTXG06,M,R5,CNY,113
202501,CNTXG07,F,D2,CNY,75
202501,CNTXG07,F,D4,CNY,113
202501,CNTXG07,F,D5,CNY,113
202501,CNTXG07,F,D7,CNY,527
202501,CNTXG07,F,R2,CNY,75
202501,CNTXG07,F,R5,CNY,113
202501,CNTXG07,M,D2,CNY,75
202501,CNTXG07,M,D4,CNY,113
202501,CNTXG07,M,D5,CNY,113
202501,CNTXG07,M,D7,CNY,113
202501,CNTXG07,M,R2,CNY,75
202501,CNTXG07,M,R5,CNY,113
202501,CNXMN01,F,D2,CNY,362
202501,CNXMN01,F,D4,CNY,543
202501,CNXMN01,F,D5,CNY,543
202501,CNXMN01,F,D7,CNY,679
202501,CNXMN01,F,R2,CNY,398
202501,CNXMN01,F,R5,CNY,597
202501,CNXMN01,M,D2,CNY,103
202501,CNXMN01,M,D4,CNY,155
202501,CNXMN01,M,D5,CNY,155
202501,CNXMN01,M,D7,CNY,193
202501,CNXMN01,M,R2,CNY,114
202501,CNXMN01,M,R5,CNY,170
202501,CNXMN02,F,D2,CNY,362
202501,CNXMN02,F,D4,CNY,543
202501,CNXMN02,F,D5,CNY,543
202501,CNXMN02,F,D7,CNY,679
202501,CNXMN02,F,R2,CNY,398
202501,CNXMN02,F,R5,CNY,597
202501,CNXMN02,M,D2,CNY,103
202501,CNXMN02,M,D4,CNY,155
202501,CNXMN02,M,D5,CNY,155
202501,CNXMN02,M,D7,CNY,193
202501,CNXMN02,M,R2,CNY,114
202501,CNXMN02,M,R5,CNY,170
202501,CNXMN04,F,D2,CNY,362
202501,CNXMN04,F,D4,CNY,543
202501,CNXMN04,F,D5,CNY,543
202501,CNXMN04,F,D7,CNY,679
202501,CNXMN04,F,R2,CNY,398
202501,CNXMN04,F,R5,CNY,597
202501,CNXMN04,M,D2,CNY,103
202501,CNXMN04,M,D4,CNY,155
202501,CNXMN04,M,D5,CNY,155
202501,CNXMN04,M,D7,CNY,193
202501,CNXMN04,M,R2,CNY,114
202501,CNXMN04,M,R5,CNY,170
202501,CNXMN06,F,D2,CNY,362
202501,CNXMN06,F,D4,CNY,543
202501,CNXMN06,F,D5,CNY,543
202501,CNXMN06,F,D7,CNY,679
202501,CNXMN06,F,R2,CNY,398
202501,CNXMN06,F,R5,CNY,597
202501,CNXMN06,M,D2,CNY,103
202501,CNXMN06,M,D4,CNY,155
202501,CNXMN06,M,D5,CNY,155
202501,CNXMN06,M,D7,CNY,193
202501,CNXMN06,M,R2,CNY,114
202501,CNXMN06,M,R5,CNY,170
202501,CNXMN07,F,D2,CNY,362
202501,CNXMN07,F,D4,CNY,543
202501,CNXMN07,F,D5,CNY,543
202501,CNXMN07,F,D7,CNY,679
202501,CNXMN07,F,R2,CNY,398
202501,CNXMN07,F,R5,CNY,597
202501,CNXMN07,M,D2,CNY,103
202501,CNXMN07,M,D4,CNY,155
202501,CNXMN07,M,D5,CNY,155
202501,CNXMN07,M,D7,CNY,194
202501,CNXMN07,M,R2,CNY,114
202501,CNXMN07,M,R5,CNY,170
202501,CNXMN09,F,D2,CNY,362
202501,CNXMN09,F,D4,CNY,543
202501,CNXMN09,F,D5,CNY,543
202501,CNXMN09,F,D7,CNY,679
202501,CNXMN09,F,R2,CNY,398
202501,CNXMN09,F,R5,CNY,597
202501,CNXMN09,M,D2,CNY,103
202501,CNXMN09,M,D4,CNY,155
202501,CNXMN09,M,D5,CNY,155
202501,CNXMN09,M,D7,CNY,193
202501,CNXMN09,M,R2,CNY,114
202501,CNXMN09,M,R5,CNY,170
202501,CNYTN01,F,D2,CNY,295
202501,CNYTN01,F,D4,CNY,442
202501,CNYTN01,F,D5,CNY,442
202501,CNYTN01,F,D7,CNY,553
202501,CNYTN01,F,R2,CNY,442
202501,CNYTN01,F,R5,CNY,663
202501,CNYTN01,M,D2,CNY,295
202501,CNYTN01,M,D4,CNY,442
202501,CNYTN01,M,D5,CNY,442
202501,CNYTN01,M,D7,CNY,553
202501,CNYTN01,M,R2,CNY,295
202501,CNYTN01,M,R5,CNY,442
202501,COBAQ01,F,D2,USD,196
202501,COBAQ01,F,D4,USD,196
202501,COBAQ01,F,D5,USD,196
202501,COBAQ01,F,D7,USD,196
202501,COBAQ01,F,R2,USD,196
202501,COBAQ01,F,R5,USD,196
202501,COBAQ01,M,D2,USD,162
202501,COBAQ01,M,D4,USD,162
202501,COBAQ01,M,D5,USD,162
202501,COBAQ01,M,D7,USD,162
202501,COBAQ01,M,R2,USD,162
202501,COBAQ01,M,R5,USD,162
202501,COBUN01,F,D2,USD,39
202501,COBUN01,F,D4,USD,39
202501,COBUN01,F,D5,USD,39
202501,COBUN01,F,D7,USD,39
202501,COBUN01,F,R2,USD,39
202501,COBUN01,F,R5,USD,39
202501,COBUN01,M,D2,USD,44
202501,COBUN01,M,D4,USD,44
202501,COBUN01,M,D5,USD,44
202501,COBUN01,M,D7,USD,44
202501,COBUN01,M,R2,USD,44
202501,COBUN01,M,R5,USD,44
202501,COBUN03,F,D2,USD,56
202501,COBUN03,F,D4,USD,56
202501,COBUN03,F,D5,USD,56
202501,COBUN03,F,D7,USD,56
202501,COBUN03,F,R2,USD,56
202501,COBUN03,F,R5,USD,56
202501,COBUN03,M,D2,USD,56
202501,COBUN03,M,D4,USD,56
202501,COBUN03,M,D5,USD,56
202501,COBUN03,M,D7,USD,56
202501,COBUN03,M,R2,USD,56
202501,COBUN03,M,R5,USD,56
202501,COCNR01,F,D2,USD,93
202501,COCNR01,F,D4,USD,93
202501,COCNR01,F,D5,USD,93
202501,COCNR01,F,D7,USD,93
202501,COCNR01,F,R2,USD,93
202501,COCNR01,F,R5,USD,93
202501,COCNR01,M,D2,USD,83
202501,COCNR01,M,D4,USD,83
202501,COCNR01,M,D5,USD,83
202501,COCNR01,M,D7,USD,83
202501,COCNR01,M,R2,USD,83
202501,COCNR01,M,R5,USD,83
202501,COCTG04,F,D2,USD,75
202501,COCTG04,F,D4,USD,75
202501,COCTG04,F,D5,USD,75
202501,COCTG04,F,D7,USD,75
202501,COCTG04,F,R2,USD,75
202501,COCTG04,F,R5,USD,75
202501,COCTG04,M,D2,USD,75
202501,COCTG04,M,D4,USD,75
202501,COCTG04,M,D5,USD,75
202501,COCTG04,M,D7,USD,75
202501,COCTG04,M,R2,USD,75
202501,COCTG04,M,R5,USD,75
202501,COSMR01,F,D2,USD,85
202501,COSMR01,F,D4,USD,85
202501,COSMR01,F,D5,USD,85
202501,COSMR01,F,D7,USD,85
202501,COSMR01,F,R2,USD,85
202501,COSMR01,F,R5,USD,85
202501,COSMR01,M,D2,USD,80
202501,COSMR01,M,D4,USD,80
202501,COSMR01,M,D5,USD,80
202501,COSMR01,M,D7,USD,80
202501,COSMR01,M,R2,USD,80
202501,COSMR01,M,R5,USD,80
202501,COSPC01,F,D2,USD,93
202501,COSPC01,F,D4,USD,93
202501,COSPC01,F,D5,USD,93
202501,COSPC01,F,D7,USD,93
202501,COSPC01,F,R2,USD,93
202501,COSPC01,F,R5,USD,93
202501,COSPC01,M,D2,USD,83
202501,COSPC01,M,D4,USD,83
202501,COSPC01,M,D5,USD,83
202501,COSPC01,M,D7,USD,83
202501,COSPC01,M,R2,USD,83
202501,COSPC01,M,R5,USD,83
202501,COTRB01,F,D2,USD,81
202501,COTRB01,F,D4,USD,81
202501,COTRB01,F,D5,USD,81
202501,COTRB01,F,D7,USD,81
202501,COTRB01,F,R2,USD,148
202501,COTRB01,F,R5,USD,148
202501,COTRB01,M,D2,USD,48
202501,COTRB01,M,D4,USD,48
202501,COTRB01,M,D5,USD,48
202501,COTRB01,M,D7,USD,48
202501,COTRB01,M,R2,USD,48
202501,COTRB01,M,R5,USD,48
202501,CRMOB01,F,D2,USD,203
202501,CRMOB01,F,D4,USD,203
202501,CRMOB01,F,D5,USD,203
202501,CRMOB01,F,D7,USD,203
202501,CRMOB01,F,R2,USD,203
202501,CRMOB01,F,R5,USD,203
202501,CRMOB01,M,D2,USD,203
202501,CRMOB01,M,D4,USD,203
202501,CRMOB01,M,D5,USD,203
202501,CRMOB01,M,D7,USD,203
202501,CRMOB01,M,R2,USD,203
202501,CRMOB01,M,R5,USD,203
202501,CWWIL02,F,D2,USD,63
202501,CWWIL02,F,D4,USD,63
202501,CWWIL02,F,D5,USD,63
202501,CWWIL02,F,D7,USD,63
202501,CWWIL02,F,R2,USD,63
202501,CWWIL02,F,R5,USD,63
202501,CWWIL02,M,D2,USD,63
202501,CWWIL02,M,D4,USD,63
202501,CWWIL02,M,D5,USD,63
202501,CWWIL02,M,D7,USD,63
202501,CWWIL02,M,R2,USD,63
202501,CWWIL02,M,R5,USD,63
202501,DEBRV01,F,D2,EUR,82
202501,DEBRV01,F,D4,EUR,82
202501,DEBRV01,F,D5,EUR,82
202501,DEBRV01,F,D7,EUR,82
202501,DEBRV01,F,R2,EUR,82
202501,DEBRV01,F,R5,EUR,82
202501,DEBRV01,M,D2,EUR,148
202501,DEBRV01,M,D4,EUR,148
202501,DEBRV01,M,D5,EUR,148
202501,DEBRV01,M,D7,EUR,148
202501,DEBRV01,M,R2,EUR,148
202501,DEBRV01,M,R5,EUR,148
202501,DEBRV02,F,D2,EUR,93
202501,DEBRV02,F,D4,EUR,93
202501,DEBRV02,F,D5,EUR,93
202501,DEBRV02,F,D7,EUR,93
202501,DEBRV02,F,R2,EUR,93
202501,DEBRV02,F,R5,EUR,93
202501,DEBRV02,M,D2,EUR,93
202501,DEBRV02,M,D4,EUR,93
202501,DEBRV02,M,D5,EUR,93
202501,DEBRV02,M,D7,EUR,93
202501,DEBRV02,M,R2,EUR,93
202501,DEBRV02,M,R5,EUR,93
202501,DEHAM01,F,D2,EUR,71
202501,DEHAM01,F,D4,EUR,71
202501,DEHAM01,F,D5,EUR,71
202501,DEHAM01,F,D7,EUR,71
202501,DEHAM01,F,R2,EUR,71
202501,DEHAM01,F,R5,EUR,71
202501,DEHAM01,M,D2,EUR,142
202501,DEHAM01,M,D4,EUR,142
202501,DEHAM01,M,D5,EUR,142
202501,DEHAM01,M,D7,EUR,142
202501,DEHAM01,M,R2,EUR,142
202501,DEHAM01,M,R5,EUR,142
202501,DEHAM02,F,D2,EUR,71
202501,DEHAM02,F,D4,EUR,71
202501,DEHAM02,F,D5,EUR,71
202501,DEHAM02,F,D7,EUR,71
202501,DEHAM02,F,R2,EUR,71
202501,DEHAM02,F,R5,EUR,71
202501,DEHAM02,M,D2,EUR,142
202501,DEHAM02,M,D4,EUR,142
202501,DEHAM02,M,D5,EUR,142
202501,DEHAM02,M,D7,EUR,142
202501,DEHAM02,M,R2,EUR,142
202501,DEHAM02,M,R5,EUR,142
202501,DEHAM03,F,D2,EUR,88
202501,DEHAM03,F,D4,EUR,88
202501,DEHAM03,F,D5,EUR,88
202501,DEHAM03,F,D7,EUR,88
202501,DEHAM03,F,R2,EUR,88
202501,DEHAM03,F,R5,EUR,88
202501,DEHAM03,M,D2,EUR,120
202501,DEHAM03,M,D4,EUR,120
202501,DEHAM03,M,D5,EUR,120
202501,DEHAM03,M,D7,EUR,120
202501,DEHAM03,M,R2,EUR,120
202501,DEHAM03,M,R5,EUR,120
202501,DEHAM05,F,D2,EUR,71
202501,DEHAM05,F,D4,EUR,71
202501,DEHAM05,F,D5,EUR,71
202501,DEHAM05,F,D7,EUR,71
202501,DEHAM05,F,R2,EUR,71
202501,DEHAM05,F,R5,EUR,71
202501,DEHAM05,M,D2,EUR,142
202501,DEHAM05,M,D4,EUR,142
202501,DEHAM05,M,D5,EUR,142
202501,DEHAM05,M,D7,EUR,142
202501,DEHAM05,M,R2,EUR,142
202501,DEHAM05,M,R5,EUR,142
202501,DEWVN01,F,D2,EUR,65
202501,DEWVN01,F,D4,EUR,65
202501,DEWVN01,F,D5,EUR,65
202501,DEWVN01,F,D7,EUR,65
202501,DEWVN01,F,R2,EUR,65
202501,DEWVN01,F,R5,EUR,65
202501,DEWVN01,M,D2,EUR,65
202501,DEWVN01,M,D4,EUR,65
202501,DEWVN01,M,D5,EUR,65
202501,DEWVN01,M,D7,EUR,65
202501,DEWVN01,M,R2,EUR,65
202501,DEWVN01,M,R5,EUR,65
202501,DJJIB01,F,D2,USD,71
202501,DJJIB01,F,D4,USD,101
202501,DJJIB01,F,D5,USD,101
202501,DJJIB01,F,D7,USD,101
202501,DJJIB01,F,R2,USD,71
202501,DJJIB01,F,R5,USD,101
202501,DJJIB01,M,D2,USD,56
202501,DJJIB01,M,D4,USD,69
202501,DJJIB01,M,D5,USD,69
202501,DJJIB01,M,D7,USD,69
202501,DJJIB01,M,R2,USD,56
202501,DJJIB01,M,R5,USD,69
202501,DOCAU01,F,D2,USD,67
202501,DOCAU01,F,D4,USD,67
202501,DOCAU01,F,D5,USD,67
202501,DOCAU01,F,D7,USD,67
202501,DOCAU01,F,R2,USD,67
202501,DOCAU01,F,R5,USD,67
202501,DOCAU01,M,D2,USD,67
202501,DOCAU01,M,D4,USD,67
202501,DOCAU01,M,D5,USD,67
202501,DOCAU01,M,D7,USD,67
202501,DOCAU01,M,R2,USD,67
202501,DOCAU01,M,R5,USD,67
202501,DOHAI02,F,D2,USD,80
202501,DOHAI02,F,D4,USD,80
202501,DOHAI02,F,D5,USD,80
202501,DOHAI02,F,D7,USD,80
202501,DOHAI02,F,R2,USD,80
202501,DOHAI02,F,R5,USD,80
202501,DOHAI02,M,D2,USD,80
202501,DOHAI02,M,D4,USD,80
202501,DOHAI02,M,D5,USD,80
202501,DOHAI02,M,D7,USD,80
202501,DOHAI02,M,R2,USD,80
202501,DOHAI02,M,R5,USD,80
