"base_year_month","vessel_capacity","port_stay_bunker_consumption","idling_bunker_consumption","pilot_inout_bunker_consumption"
"202501",9810,0.820,0.000,2.350
"202501",9820,0.820,0.000,2.350
"202501",9830,0.820,0.000,2.350
"202501",9840,0.820,0.000,2.350
"202501",9850,0.820,0.000,2.350
"202501",9860,0.820,0.000,2.350
"202501",9870,0.820,0.000,2.350
"202501",9880,0.820,0.000,2.350
"202501",9890,0.820,0.000,2.350
"202501",9900,0.820,0.000,2.350
"202501",9910,0.820,0.000,2.350
"202501",9920,0.820,0.000,2.350
"202501",9930,0.820,0.000,2.350
"202501",9940,0.820,0.000,2.350
"202501",9950,0.820,0.000,2.350
"202501",9960,0.820,0.000,2.350
"202501",9970,0.820,0.000,2.350
"202501",9980,0.820,0.000,2.350
"202501",9990,0.820,0.000,2.350
"202501",10000,0.820,0.000,2.350
"202501",10010,0.820,0.000,2.350
"202501",10020,0.820,0.000,2.350
"202501",10030,0.820,0.000,2.350
"202501",10040,0.820,0.000,2.350
"202501",10080,0.820,0.000,2.350
"202501",10050,0.820,0.000,2.350
"202501",10060,0.820,0.000,2.350
"202501",10070,0.820,0.000,2.350
"202501",10090,0.820,0.000,2.350
"202501",10100,0.820,0.000,2.350
"202501",10110,0.820,0.000,2.350
"202501",10120,0.820,0.000,2.350
"202501",10130,0.820,0.000,2.350
"202501",10140,0.820,0.000,2.350
"202501",10150,0.820,0.000,2.350
"202501",10160,0.820,0.000,2.350
"202501",10170,0.820,0.000,2.350
"202501",10180,0.820,0.000,2.350
"202501",10190,0.820,0.000,2.350
"202501",10200,0.820,0.000,2.350
"202501",10210,0.820,0.000,2.350
"202501",10220,0.820,0.000,2.350
"202501",10230,0.820,0.000,2.350
"202501",10240,0.820,0.000,2.350
"202501",10250,0.820,0.000,2.350
"202501",10260,0.820,0.000,2.350
"202501",10270,0.820,0.000,2.350
"202501",10280,0.820,0.000,2.350
"202501",10290,0.820,0.000,2.350
"202501",10300,0.820,0.000,2.350
"202501",10310,0.820,0.000,2.350
"202501",10320,0.820,0.000,2.350
"202501",10330,0.820,0.000,2.350
"202501",10340,0.820,0.000,2.350
"202501",10350,0.820,0.000,2.350
"202501",10360,0.820,0.000,2.350
"202501",10370,0.820,0.000,2.350
"202501",10380,0.820,0.000,2.350
"202501",10390,0.820,0.000,2.350
"202501",10400,0.820,0.000,2.350
"202501",10410,0.820,0.000,2.350
"202501",10420,0.820,0.000,2.350
"202501",10430,0.820,0.000,2.350
"202501",10440,0.820,0.000,2.350
"202501",10450,0.820,0.000,2.350
"202501",10460,0.820,0.000,2.350
"202501",10470,0.820,0.000,2.350
"202501",10480,0.820,0.000,2.350
"202501",10490,0.820,0.000,2.350
"202501",10500,0.820,0.000,2.350
"202501",10510,0.820,0.000,2.350
"202501",10520,0.820,0.000,2.350
"202501",10530,0.820,0.000,2.350
"202501",10540,0.820,0.000,2.350
"202501",10550,0.820,0.000,2.350
"202501",10560,0.820,0.000,2.350
"202501",10570,0.820,0.000,2.350
"202501",10580,0.820,0.000,2.350
"202501",10590,0.820,0.000,2.350
"202501",10600,0.820,0.000,2.350
"202501",10610,0.820,0.000,2.350
"202501",10620,0.820,0.000,2.350
"202501",10630,0.820,0.000,2.350
"202501",10640,0.820,0.000,2.350
"202501",10650,0.820,0.000,2.350
"202501",10660,0.820,0.000,2.350
"202501",10670,0.820,0.000,2.350
"202501",10680,0.820,0.000,2.350
"202501",10690,0.820,0.000,2.350
"202501",10700,0.820,0.000,2.350
"202501",10710,0.820,0.000,2.350
"202501",10720,0.820,0.000,2.350
"202501",10730,0.820,0.000,2.350
"202501",10740,0.820,0.000,2.350
"202501",10750,0.820,0.000,2.350
"202501",10760,0.820,0.000,2.350
"202501",10770,0.820,0.000,2.350
"202501",10780,0.820,0.000,2.350
"202501",10790,0.820,0.000,2.350
"202501",10800,0.820,0.000,2.350
"202501",10810,0.820,0.000,2.350
"202501",10820,0.820,0.000,2.350
"202501",10830,0.820,0.000,2.350
"202501",10840,0.820,0.000,2.350
"202501",10850,0.820,0.000,2.350
"202501",10860,0.820,0.000,2.350
"202501",10870,0.820,0.000,2.350
"202501",10880,0.820,0.000,2.350
"202501",10890,0.820,0.000,2.350
"202501",10900,0.820,0.000,2.350
"202501",10910,0.820,0.000,2.350
"202501",10920,0.820,0.000,2.350
"202501",10930,0.820,0.000,2.350
"202501",10940,0.820,0.000,2.350
"202501",10950,0.820,0.000,2.350
"202501",10960,0.820,0.000,2.350
"202501",10970,0.820,0.000,2.350
"202501",10980,0.820,0.000,2.350
"202501",10990,0.820,0.000,2.350
"202501",11000,0.840,0.000,2.450
"202501",11010,0.840,0.000,2.450
"202501",11020,0.840,0.000,2.450
"202501",11030,0.840,0.000,2.450
"202501",11040,0.840,0.000,2.450
"202501",11050,0.840,0.000,2.450
"202501",11060,0.840,0.000,2.450
"202501",11070,0.840,0.000,2.450
"202501",11080,0.840,0.000,2.450
"202501",11090,0.840,0.000,2.450
"202501",11100,0.840,0.000,2.450
"202501",11110,0.840,0.000,2.450
"202501",11120,0.840,0.000,2.450
"202501",11130,0.840,0.000,2.450
"202501",11140,0.840,0.000,2.450
"202501",11150,0.840,0.000,2.450
"202501",11160,0.840,0.000,2.450
"202501",11170,0.840,0.000,2.450
"202501",11180,0.840,0.000,2.450
"202501",11190,0.840,0.000,2.450
"202501",11200,0.840,0.000,2.450
"202501",11210,0.840,0.000,2.450
"202501",11250,0.840,0.000,2.450
"202501",11220,0.840,0.000,2.450
"202501",11230,0.840,0.000,2.450
"202501",11240,0.840,0.000,2.450
"202501",11260,0.840,0.000,2.450
"202501",11270,0.840,0.000,2.450
"202501",11280,0.840,0.000,2.450
"202501",11290,0.840,0.000,2.450
"202501",11300,0.840,0.000,2.450
"202501",11310,0.840,0.000,2.450
"202501",11320,0.840,0.000,2.450
"202501",11330,0.840,0.000,2.450
"202501",11340,0.840,0.000,2.450
"202501",11350,0.840,0.000,2.450
"202501",11360,0.840,0.000,2.450
"202501",11370,0.840,0.000,2.450
"202501",11380,0.840,0.000,2.450
"202501",11390,0.840,0.000,2.450
"202501",11400,0.840,0.000,2.450
"202501",11410,0.840,0.000,2.450
"202501",11420,0.840,0.000,2.450
"202501",11430,0.840,0.000,2.450
"202501",11440,0.840,0.000,2.450
"202501",11450,0.840,0.000,2.450
"202501",11460,0.840,0.000,2.450
"202501",11470,0.840,0.000,2.450
"202501",11480,0.840,0.000,2.450
"202501",11490,0.840,0.000,2.450
"202501",11500,0.840,0.000,2.500
"202501",11510,0.840,0.000,2.500
"202501",11520,0.840,0.000,2.500
"202501",11530,0.840,0.000,2.500
"202501",11540,0.840,0.000,2.500
"202501",11550,0.840,0.000,2.500
"202501",11560,0.840,0.000,2.500
"202501",11570,0.840,0.000,2.500
"202501",11580,0.840,0.000,2.500
"202501",11590,0.840,0.000,2.500
"202501",11600,0.840,0.000,2.500
"202501",11610,0.840,0.000,2.500
"202501",11620,0.840,0.000,2.500
"202501",11630,0.840,0.000,2.500
"202501",11640,0.840,0.000,2.500
"202501",11650,0.840,0.000,2.500
"202501",11660,0.840,0.000,2.500
"202501",11670,0.840,0.000,2.500
"202501",11680,0.840,0.000,2.500
"202501",11690,0.840,0.000,2.500
"202501",11700,0.840,0.000,2.500
"202501",11710,0.840,0.000,2.500
"202501",11720,0.840,0.000,2.500
"202501",11730,0.840,0.000,2.500
"202501",11740,0.840,0.000,2.500
"202501",11750,0.840,0.000,2.500
"202501",11760,0.840,0.000,2.500
"202501",11770,0.840,0.000,2.500
"202501",11780,0.840,0.000,2.500
"202501",11790,0.840,0.000,2.500
"202501",11800,0.840,0.000,2.500
"202501",11810,0.840,0.000,2.500
"202501",11820,0.840,0.000,2.500
"202501",11830,0.840,0.000,2.500
"202501",11840,0.840,0.000,2.500
"202501",11850,0.840,0.000,2.500
"202501",11860,0.840,0.000,2.500
"202501",11870,0.840,0.000,2.500
"202501",11880,0.840,0.000,2.500
"202501",11890,0.840,0.000,2.500
"202501",11900,0.840,0.000,2.500
"202501",11910,0.840,0.000,2.500
"202501",11920,0.840,0.000,2.500
"202501",11930,0.840,0.000,2.500
"202501",11940,0.840,0.000,2.500
"202501",11950,0.840,0.000,2.500
"202501",11960,0.840,0.000,2.500
"202501",11970,0.840,0.000,2.500
"202501",11980,0.840,0.000,2.500
"202501",11990,0.840,0.000,2.500
"202501",12000,0.840,0.000,2.500
"202501",12010,0.840,0.000,2.500
"202501",12020,0.840,0.000,2.500
"202501",12030,0.840,0.000,2.500
"202501",12040,0.840,0.000,2.500
"202501",12050,0.840,0.000,2.500
"202501",12060,0.840,0.000,2.500
"202501",12070,0.840,0.000,2.500
"202501",12080,0.840,0.000,2.500
"202501",12090,0.840,0.000,2.500
"202501",12100,0.840,0.000,2.500
"202501",12110,0.840,0.000,2.500
"202501",12120,0.840,0.000,2.500
"202501",12130,0.840,0.000,2.500
"202501",12140,0.840,0.000,2.500
"202501",12150,0.840,0.000,2.500
"202501",12160,0.840,0.000,2.500
"202501",12170,0.840,0.000,2.500
"202501",12180,0.840,0.000,2.500
"202501",12190,0.840,0.000,2.500
"202501",12200,0.840,0.000,2.500
"202501",12210,0.840,0.000,2.500
"202501",12220,0.840,0.000,2.500
"202501",12230,0.840,0.000,2.500
"202501",12240,0.840,0.000,2.500
"202501",12250,0.840,0.000,2.500
"202501",12260,0.840,0.000,2.500
"202501",12270,0.840,0.000,2.500
"202501",12280,0.840,0.000,2.500
"202501",12290,0.840,0.000,2.500
"202501",12300,0.840,0.000,2.500
"202501",12310,0.840,0.000,2.500
"202501",12320,0.840,0.000,2.500
"202501",12330,0.840,0.000,2.500
"202501",12340,0.840,0.000,2.500
"202501",12350,0.840,0.000,2.500
"202501",12360,0.840,0.000,2.500
"202501",12370,0.840,0.000,2.500
"202501",12380,0.840,0.000,2.500
"202501",12420,0.840,0.000,2.500
"202501",12390,0.840,0.000,2.500
"202501",12400,0.840,0.000,2.500
"202501",12410,0.840,0.000,2.500
"202501",12430,0.840,0.000,2.500
"202501",12440,0.840,0.000,2.500
"202501",12450,0.840,0.000,2.500
"202501",12460,0.840,0.000,2.500
"202501",12470,0.840,0.000,2.500
"202501",12480,0.840,0.000,2.500
"202501",12490,0.840,0.000,2.500
"202501",12500,0.840,0.000,2.500
"202501",12510,0.840,0.000,2.500
"202501",12520,0.840,0.000,2.500
"202501",12530,0.840,0.000,2.500
"202501",12540,0.840,0.000,2.500
"202501",12550,0.840,0.000,2.500
"202501",12560,0.840,0.000,2.500
"202501",12570,0.840,0.000,2.500
"202501",12580,0.840,0.000,2.500
"202501",12590,0.840,0.000,2.500
"202501",12600,0.840,0.000,2.500
"202501",12610,0.840,0.000,2.500
"202501",12620,0.840,0.000,2.500
"202501",12630,0.840,0.000,2.500
"202501",12640,0.840,0.000,2.500
"202501",12650,0.840,0.000,2.500
"202501",12660,0.840,0.000,2.500
"202501",12670,0.840,0.000,2.500
"202501",12680,0.840,0.000,2.500
"202501",12690,0.840,0.000,2.500
"202501",12700,0.840,0.000,2.500
"202501",12710,0.840,0.000,2.500
"202501",12720,0.840,0.000,2.500
"202501",12730,0.840,0.000,2.500
"202501",12740,0.840,0.000,2.500
"202501",12750,0.840,0.000,2.500
"202501",12760,0.840,0.000,2.500
"202501",12770,0.840,0.000,2.500
"202501",12780,0.840,0.000,2.500
"202501",12790,0.840,0.000,2.500
"202501",12800,0.840,0.000,2.500
"202501",12810,0.840,0.000,2.500
"202501",12820,0.840,0.000,2.500
"202501",12830,0.840,0.000,2.500
"202501",12840,0.840,0.000,2.500
"202501",12850,0.840,0.000,2.500
"202501",12860,0.840,0.000,2.500
"202501",12870,0.840,0.000,2.500
"202501",12880,0.840,0.000,2.500
"202501",12890,0.840,0.000,2.500
"202501",12900,0.840,0.000,2.500
"202501",12910,0.840,0.000,2.500
"202501",12920,0.840,0.000,2.500
"202501",12930,0.840,0.000,2.500
"202501",12940,0.840,0.000,2.500
"202501",12950,0.840,0.000,2.500
"202501",12960,0.840,0.000,2.500
"202501",12970,0.840,0.000,2.500
"202501",12980,0.840,0.000,2.500
"202501",12990,0.840,0.000,2.500
"202501",13000,0.840,0.000,2.500
"202501",13010,0.840,0.000,2.500
"202501",13020,0.840,0.000,2.500
"202501",13030,0.840,0.000,2.500
"202501",13040,0.840,0.000,2.500
"202501",13050,0.840,0.000,2.500
"202501",13060,0.840,0.000,2.500
"202501",13070,0.840,0.000,2.500
"202501",13080,0.840,0.000,2.500
"202501",13090,0.840,0.000,2.500
"202501",13100,0.840,0.000,2.500
"202501",13110,0.840,0.000,2.500
"202501",13120,0.840,0.000,2.500
"202501",13130,0.840,0.000,2.500
"202501",13140,0.840,0.000,2.500
"202501",13150,0.840,0.000,2.500
"202501",13160,0.840,0.000,2.500
"202501",13170,0.840,0.000,2.500
"202501",13180,0.840,0.000,2.500
"202501",13190,0.840,0.000,2.500
"202501",13200,0.840,0.000,2.500
"202501",13210,0.840,0.000,2.500
"202501",13220,0.840,0.000,2.500
"202501",13230,0.840,0.000,2.500
"202501",13240,0.840,0.000,2.500
"202501",13250,0.840,0.000,2.500
"202501",13260,0.840,0.000,2.500
"202501",13270,0.840,0.000,2.500
"202501",13280,0.840,0.000,2.500
"202501",13290,0.840,0.000,2.500
"202501",13300,0.840,0.000,2.500
"202501",13310,0.840,0.000,2.500
"202501",13320,0.840,0.000,2.500
"202501",13330,0.840,0.000,2.500
"202501",13340,0.840,0.000,2.500
"202501",13350,0.840,0.000,2.500
"202501",13360,0.840,0.000,2.500
"202501",13370,0.840,0.000,2.500
"202501",13380,0.840,0.000,2.500
"202501",13390,0.840,0.000,2.500
"202501",13400,0.840,0.000,2.500
"202501",13410,0.840,0.000,2.500
"202501",13420,0.840,0.000,2.500
"202501",13430,0.840,0.000,2.500
"202501",13440,0.840,0.000,2.500
"202501",13450,0.840,0.000,2.500
"202501",13460,0.840,0.000,2.500
"202501",13470,0.840,0.000,2.500
"202501",13480,0.840,0.000,2.500
"202501",13490,0.840,0.000,2.500
"202501",13500,0.840,0.000,2.550
"202501",13510,0.840,0.000,2.550
"202501",13520,0.840,0.000,2.550
"202501",13530,0.840,0.000,2.550
"202501",13540,0.840,0.000,2.550
"202501",13550,0.840,0.000,2.550
"202501",13590,0.840,0.000,2.550
"202501",13560,0.840,0.000,2.550
"202501",13570,0.840,0.000,2.550
"202501",13580,0.840,0.000,2.550
"202501",13600,0.840,0.000,2.550
"202501",13610,0.840,0.000,2.550
"202501",13620,0.840,0.000,2.550
"202501",13630,0.840,0.000,2.550
"202501",13640,0.840,0.000,2.550
"202501",13650,0.840,0.000,2.550
"202501",13660,0.840,0.000,2.550
"202501",13670,0.840,0.000,2.550
"202501",13680,0.840,0.000,2.550
"202501",13690,0.840,0.000,2.550
"202501",13700,0.840,0.000,2.550
"202501",13710,0.840,0.000,2.550
"202501",13720,0.840,0.000,2.550
"202501",13730,0.840,0.000,2.550
"202501",13740,0.840,0.000,2.550
"202501",13750,0.840,0.000,2.550
"202501",13760,0.840,0.000,2.550
"202501",13770,0.840,0.000,2.550
"202501",13780,0.840,0.000,2.550
"202501",13790,0.840,0.000,2.550
"202501",13800,0.840,0.000,2.550
"202501",13810,0.840,0.000,2.550
"202501",13820,0.840,0.000,2.550
"202501",13830,0.840,0.000,2.550
"202501",13840,0.840,0.000,2.550
"202501",13850,0.840,0.000,2.550
"202501",13860,0.840,0.000,2.550
"202501",13870,0.840,0.000,2.550
"202501",13880,0.840,0.000,2.550
"202501",13890,0.840,0.000,2.550
"202501",13900,0.840,0.000,2.550
"202501",13910,0.840,0.000,2.550
"202501",13920,0.840,0.000,2.550
"202501",13930,0.840,0.000,2.550
"202501",13940,0.840,0.000,2.550
"202501",13950,0.840,0.000,2.550
"202501",13960,0.840,0.000,2.550
"202501",13970,0.840,0.000,2.550
"202501",13980,0.840,0.000,2.550
"202501",13990,0.840,0.000,2.550
"202501",14000,0.840,0.000,2.550
"202501",14010,0.840,0.000,2.550
"202501",14020,0.840,0.000,2.550
"202501",14030,0.840,0.000,2.550
"202501",14040,0.840,0.000,2.550
"202501",14050,0.840,0.000,2.550
"202501",14060,0.840,0.000,2.550
"202501",14070,0.840,0.000,2.550
"202501",14080,0.840,0.000,2.550
"202501",14090,0.840,0.000,2.550
"202501",14100,0.840,0.000,2.550
"202501",14110,0.840,0.000,2.550
"202501",14120,0.840,0.000,2.550
"202501",14130,0.840,0.000,2.550
"202501",14140,0.840,0.000,2.550
"202501",14150,0.840,0.000,2.550
"202501",14160,0.840,0.000,2.550
"202501",14170,0.840,0.000,2.550
"202501",14180,0.840,0.000,2.550
"202501",14190,0.840,0.000,2.550
"202501",14200,0.840,0.000,2.550
"202501",14210,0.840,0.000,2.550
"202501",14220,0.840,0.000,2.550
"202501",14230,0.840,0.000,2.550
"202501",14240,0.840,0.000,2.550
"202501",14250,0.840,0.000,2.550
"202501",14260,0.840,0.000,2.550
"202501",14270,0.840,0.000,2.550
"202501",14280,0.840,0.000,2.550
"202501",14290,0.840,0.000,2.550
"202501",14300,0.840,0.000,2.550
"202501",14310,0.840,0.000,2.550
"202501",14320,0.840,0.000,2.550
"202501",14330,0.840,0.000,2.550
"202501",14340,0.840,0.000,2.550
"202501",14350,0.840,0.000,2.550
"202501",14360,0.840,0.000,2.550
"202501",14370,0.840,0.000,2.550
"202501",14380,0.840,0.000,2.550
"202501",14390,0.840,0.000,2.550
"202501",14400,0.840,0.000,2.550
"202501",14410,0.840,0.000,2.550
"202501",14420,0.840,0.000,2.550
"202501",14430,0.840,0.000,2.550
"202501",14440,0.840,0.000,2.550
"202501",14450,0.840,0.000,2.550
"202501",14460,0.840,0.000,2.550
"202501",14470,0.840,0.000,2.550
"202501",14480,0.840,0.000,2.550
"202501",14490,0.840,0.000,2.550
"202501",14500,0.840,0.000,2.550
"202501",14510,0.840,0.000,2.550
"202501",14520,0.840,0.000,2.550
"202501",14530,0.840,0.000,2.550
"202501",14540,0.840,0.000,2.550
"202501",14550,0.840,0.000,2.550
"202501",14560,0.840,0.000,2.550
"202501",14570,0.840,0.000,2.550
"202501",14580,0.840,0.000,2.550
"202501",14590,0.840,0.000,2.550
"202501",14600,0.840,0.000,2.550
"202501",14610,0.840,0.000,2.550
"202501",14620,0.840,0.000,2.550
"202501",14630,0.840,0.000,2.550
"202501",14640,0.840,0.000,2.550
"202501",14650,0.840,0.000,2.550
"202501",14660,0.840,0.000,2.550
"202501",14670,0.840,0.000,2.550
"202501",14680,0.840,0.000,2.550
"202501",14690,0.840,0.000,2.550
"202501",14700,0.840,0.000,2.550
"202501",14710,0.840,0.000,2.550
"202501",14720,0.840,0.000,2.550
"202501",14760,0.840,0.000,2.550
"202501",14730,0.840,0.000,2.550
"202501",14740,0.840,0.000,2.550
"202501",14750,0.840,0.000,2.550
"202501",14770,0.840,0.000,2.550
"202501",14780,0.840,0.000,2.550
"202501",14790,0.840,0.000,2.550
"202501",14800,0.840,0.000,2.550
"202501",14810,0.840,0.000,2.550
"202501",14820,0.840,0.000,2.550
"202501",14830,0.840,0.000,2.550
"202501",14840,0.840,0.000,2.550
"202501",14850,0.840,0.000,2.550
"202501",14860,0.840,0.000,2.550
"202501",14870,0.840,0.000,2.550
"202501",14880,0.840,0.000,2.550
"202501",14890,0.840,0.000,2.550
"202501",14900,0.840,0.000,2.550
"202501",14910,0.840,0.000,2.550
"202501",14920,0.840,0.000,2.550
"202501",14930,0.840,0.000,2.550
"202501",14940,0.840,0.000,2.550
"202501",14950,0.840,0.000,2.550
"202501",14960,0.840,0.000,2.550
"202501",14970,0.840,0.000,2.550
"202501",14980,0.840,0.000,2.550
"202501",14990,0.840,0.000,2.550
"202501",15000,0.840,0.000,2.550
"202501",15010,0.840,0.000,2.550
"202501",15020,0.840,0.000,2.550
"202501",15030,0.840,0.000,2.550
"202501",15040,0.840,0.000,2.550
"202501",15050,0.840,0.000,2.550
"202501",15060,0.840,0.000,2.550
"202501",15070,0.840,0.000,2.550
"202501",15080,0.840,0.000,2.550
"202501",15090,0.840,0.000,2.550
"202501",15100,0.840,0.000,2.550
"202501",15110,0.840,0.000,2.550
"202501",15120,0.840,0.000,2.550
"202501",15130,0.840,0.000,2.550
"202501",15140,0.840,0.000,2.550
"202501",15150,0.840,0.000,2.550
"202501",15160,0.840,0.000,2.550
"202501",15170,0.840,0.000,2.550
"202501",15180,0.840,0.000,2.550
"202501",15190,0.840,0.000,2.550
"202501",15200,0.840,0.000,2.550
"202501",15210,0.840,0.000,2.550
"202501",15220,0.840,0.000,2.550
"202501",15230,0.840,0.000,2.550
"202501",15240,0.840,0.000,2.550
"202501",15250,0.840,0.000,2.550
"202501",15260,0.840,0.000,2.550
"202501",15270,0.840,0.000,2.550
"202501",15280,0.840,0.000,2.550
"202501",15290,0.840,0.000,2.550
"202501",15300,0.840,0.000,2.550
"202501",15310,0.840,0.000,2.550
"202501",15320,0.840,0.000,2.550
"202501",15330,0.840,0.000,2.550
"202501",15340,0.840,0.000,2.550
"202501",15350,0.840,0.000,2.550
"202501",15360,0.840,0.000,2.550
"202501",15370,0.840,0.000,2.550
"202501",15380,0.840,0.000,2.550
"202501",15390,0.840,0.000,2.550
"202501",15400,0.840,0.000,2.550
"202501",15410,0.840,0.000,2.550
"202501",15420,0.840,0.000,2.550
"202501",15430,0.840,0.000,2.550
"202501",15440,0.840,0.000,2.550
"202501",15450,0.840,0.000,2.550
"202501",15460,0.840,0.000,2.550
"202501",15470,0.840,0.000,2.550
"202501",15480,0.840,0.000,2.550
"202501",15490,0.840,0.000,2.550
"202501",15500,0.840,0.000,2.550
"202501",15510,0.840,0.000,2.550
"202501",15520,0.840,0.000,2.550
"202501",15530,0.840,0.000,2.550
"202501",15540,0.840,0.000,2.550
"202501",15550,0.840,0.000,2.550
"202501",15560,0.840,0.000,2.550
"202501",15570,0.840,0.000,2.550
"202501",15580,0.840,0.000,2.550
"202501",15590,0.840,0.000,2.550
"202501",15600,0.840,0.000,2.550
"202501",15610,0.840,0.000,2.550
"202501",15620,0.840,0.000,2.550
"202501",15630,0.840,0.000,2.550
"202501",15640,0.840,0.000,2.550
"202501",15650,0.840,0.000,2.550
"202501",15660,0.840,0.000,2.550
"202501",15670,0.840,0.000,2.550
"202501",15680,0.840,0.000,2.550
"202501",15690,0.840,0.000,2.550
"202501",15700,0.840,0.000,2.550
"202501",15710,0.840,0.000,2.550
"202501",15720,0.840,0.000,2.550
"202501",15730,0.840,0.000,2.550
"202501",15740,0.840,0.000,2.550
"202501",15750,0.840,0.000,2.550
"202501",15760,0.840,0.000,2.550
"202501",15770,0.840,0.000,2.550
"202501",15780,0.840,0.000,2.550
"202501",15790,0.840,0.000,2.550
"202501",15800,0.840,0.000,2.550
"202501",15810,0.840,0.000,2.550
"202501",15820,0.840,0.000,2.550
"202501",15830,0.840,0.000,2.550
"202501",15840,0.840,0.000,2.550
"202501",15850,0.840,0.000,2.550
"202501",15860,0.840,0.000,2.550
"202501",15870,0.840,0.000,2.550
"202501",15880,0.840,0.000,2.550
"202501",15890,0.840,0.000,2.550
"202501",15930,0.840,0.000,2.550
"202501",15900,0.840,0.000,2.550
"202501",15910,0.840,0.000,2.550
"202501",15920,0.840,0.000,2.550
"202501",15940,0.840,0.000,2.550
"202501",15950,0.840,0.000,2.550
"202501",15960,0.840,0.000,2.550
"202501",15970,0.840,0.000,2.550
"202501",15980,0.840,0.000,2.550
"202501",15990,0.840,0.000,2.550
"202501",16000,0.840,0.000,2.550
"202501",16010,0.840,0.000,2.550
"202501",16020,0.840,0.000,2.550
"202501",16030,0.840,0.000,2.550
"202501",16040,0.840,0.000,2.550
"202501",16050,0.840,0.000,2.550
"202501",16060,0.840,0.000,2.550
"202501",16070,0.840,0.000,2.550
"202501",16080,0.840,0.000,2.550
"202501",16090,0.840,0.000,2.550
"202501",16100,0.840,0.000,2.550
"202501",16110,0.840,0.000,2.550
"202501",16120,0.840,0.000,2.550
"202501",16130,0.840,0.000,2.550
"202501",16140,0.840,0.000,2.550
"202501",16150,0.840,0.000,2.550
"202501",16160,0.840,0.000,2.550
"202501",16170,0.840,0.000,2.550
"202501",16180,0.840,0.000,2.550
"202501",16190,0.840,0.000,2.550
"202501",16200,0.840,0.000,2.550
"202501",16210,0.840,0.000,2.550
"202501",16220,0.840,0.000,2.550
"202501",16230,0.840,0.000,2.550
"202501",16240,0.840,0.000,2.550
"202501",16250,0.840,0.000,2.550
"202501",16260,0.840,0.000,2.550
"202501",16270,0.840,0.000,2.550
"202501",16280,0.840,0.000,2.550
"202501",16290,0.840,0.000,2.550
"202501",16300,0.840,0.000,2.550
"202501",16310,0.840,0.000,2.550
"202501",16320,0.840,0.000,2.550
